record_id,plant_type,habitat,season,air_humidity_pct,soil_humidity_pct,ethylene_ppm,co2_ppm,o2_ppm,ldr_on_plant,leaf_color_index,temperature_c,health_score,health_class
php_01759,basil,garden,winter,90.5,66.2,2.456,780.9,18.51,742,97.7,12.7,50,high_stress
php_01760,mint,indoor,spring,77.4,26,0.336,1029.1,18.48,241,97.7,14.2,52,high_stress
php_01761,lettuce,hydroponic,winter,41,87.4,1.141,728.7,19.07,981,65.3,20.7,71,moderate_stress
php_01762,tomato,greenhouse,winter,66.7,68.2,1.341,805.4,19.08,291,45.7,34,57,moderate_stress
php_01763,lettuce,greenhouse,summer,59.1,11.5,1.698,1007.9,18.33,985,52.4,13,31,high_stress
php_01764,tomato,greenhouse,summer,48.1,13.8,0.912,1247.4,20.48,73,90.1,16.9,37,high_stress
php_01765,mint,garden,spring,87.4,31.7,1.78,742.3,20.84,112,99.6,12,57,moderate_stress
php_01766,lettuce,greenhouse,monsoon,84.8,74.7,1.869,818.5,21.15,252,28.7,36.9,35,high_stress
php_01767,aloe_vera,indoor,spring,59.9,66.4,1.327,886.2,18.24,708,91.5,16.6,50,high_stress
php_01768,pothos,indoor,winter,29.5,69.2,1.063,343.9,19.86,50,22.7,22.6,58,moderate_stress
php_01769,mint,indoor,autumn,51.4,30.7,0.162,989,19.88,683,67,16.5,80,healthy
php_01770,pothos,indoor,spring,73.6,34.8,2.049,1068.4,20.8,404,70.1,8.6,63,moderate_stress
php_01771,basil,indoor,autumn,87.7,10.6,1.985,845.9,20.88,807,94.7,14.4,44,high_stress
php_01772,mint,garden,monsoon,58.9,86.8,1.667,1161.1,19.14,989,83.2,35,44,high_stress
php_01773,tomato,greenhouse,winter,28.5,11.7,2.283,596.9,19.98,884,33.8,28.9,28,high_stress
php_01774,tomato,greenhouse,spring,35,15.8,0.518,788.3,19.72,1022,91.6,27.5,65,moderate_stress
php_01775,basil,indoor,summer,75.2,20.3,0.136,1113.1,21.04,720,59.1,15.7,70,moderate_stress
php_01776,rose,garden,winter,63,18.1,2.36,1033.4,19.75,871,90.4,15.5,58,moderate_stress
php_01777,pothos,shade_house,winter,41.9,49.7,1.442,990.9,18.23,893,31.8,8.7,24,high_stress
php_01778,basil,greenhouse,autumn,91.3,16.2,2.399,344.5,21.31,507,93.2,31.2,50,high_stress
php_01779,tomato,greenhouse,monsoon,78.7,88.7,1.035,1192.6,21.13,361,34.6,30.8,54,high_stress
php_01780,aloe_vera,arid_garden,autumn,43.7,30.4,1.995,469.3,21.01,739,69.8,16.4,77,moderate_stress
php_01781,aloe_vera,indoor,autumn,89.3,34.6,1.218,776,20.46,835,72.6,13.2,74,moderate_stress
php_01782,pothos,indoor,winter,49.4,42.6,2.27,718.3,19.68,294,89.1,9.9,61,moderate_stress
php_01783,lettuce,hydroponic,winter,49.3,21.3,1.698,1190.1,20.22,47,58.5,24.9,47,high_stress
php_01784,snake_plant,shade_house,summer,56.2,9.3,1.618,794,19.02,662,27.8,13.8,36,high_stress
php_01785,basil,greenhouse,summer,52.8,75.5,0.931,739.4,20.38,712,83.1,30.8,88,healthy
php_01786,basil,indoor,spring,69.5,22.5,2.134,1149.2,18.49,812,42.2,19.1,41,high_stress
php_01787,pothos,indoor,winter,87.7,86.2,1.369,375,19.65,443,90.8,20.3,59,moderate_stress
php_01788,pothos,shade_house,winter,49.8,45.9,2.433,871.8,18.93,670,47.4,11.1,46,high_stress
php_01789,rose,garden,autumn,90.9,86,1.117,573.3,18.42,346,80.1,23.9,49,high_stress
php_01790,pothos,shade_house,winter,91.3,45.3,1.887,457.2,19.96,432,39.3,13.3,52,high_stress
php_01791,lettuce,greenhouse,monsoon,77.3,25.7,1.992,342.6,18.65,515,29.1,20.3,31,high_stress
php_01792,tomato,garden,monsoon,52.7,21.7,1.269,1188.7,20.64,687,63,21.9,70,moderate_stress
php_01793,mint,indoor,summer,65.3,25,1.494,1116.9,20.63,310,25.6,32.3,27,high_stress
php_01794,mint,greenhouse,autumn,88.6,29.1,2.288,1125,20.58,367,65.8,8.5,36,high_stress
php_01795,tomato,greenhouse,summer,76.7,34.4,1.176,816.9,19.95,439,43.3,22,72,moderate_stress
php_01796,lettuce,greenhouse,spring,82.2,13,1.053,575.1,21.08,471,35,23.1,44,high_stress
php_01797,tomato,garden,summer,70.9,55.3,1.429,1079.4,21.2,870,81.6,36,73,moderate_stress
php_01798,rose,greenhouse,spring,47.6,43.5,0.424,501,19.96,645,21.1,35.7,56,moderate_stress
php_01799,snake_plant,shade_house,winter,91.3,16.8,0.164,972.9,18.83,554,31.3,29.2,50,high_stress
php_01800,basil,greenhouse,summer,53.7,40.5,1.279,1207.7,19.79,548,45.5,28,74,moderate_stress
php_01801,rose,garden,autumn,69.9,47,0.409,1122.2,21.19,931,65.2,28.7,94,healthy
php_01802,snake_plant,indoor,winter,83.4,58.6,0.184,401.2,19.79,37,53.6,33.9,65,moderate_stress
php_01803,pothos,indoor,monsoon,51.6,73.5,1.805,759.2,18.59,305,33.3,36.1,27,high_stress
php_01804,lettuce,greenhouse,summer,35.1,63.6,0.972,732.7,21.2,157,72.7,9.7,74,moderate_stress
php_01805,lettuce,greenhouse,spring,76.6,63.8,1.012,581.7,20.92,955,23.5,30.5,50,high_stress
php_01806,mint,garden,summer,73.5,22.1,0.223,1072.2,19.55,968,95.1,13.4,53,high_stress
php_01807,mint,garden,winter,67.8,86.7,1.021,380.3,19.6,163,87.1,9.8,64,moderate_stress
php_01808,pothos,shade_house,summer,87.5,57.6,1.659,947.9,20.37,174,86.1,33.8,65,moderate_stress
php_01809,aloe_vera,arid_garden,winter,67.2,30.3,1.87,631.4,18.95,914,88.9,11.7,66,moderate_stress
php_01810,mint,greenhouse,spring,50.1,17.5,1.934,673.7,18.71,514,36.7,8.6,12,high_stress
php_01811,rose,garden,summer,62.9,42.6,0.273,699.4,18.33,574,83.2,24,84,healthy
php_01812,mint,indoor,spring,36.5,8.3,0.34,845.1,18.48,68,61.7,32,32,high_stress
php_01813,mint,garden,spring,27.1,54.7,0.643,1004.7,20.91,224,93.7,24.9,90,healthy
php_01814,pothos,indoor,spring,40.7,13.7,2.415,1200.6,19.06,271,62.9,31.5,46,high_stress
php_01815,pothos,shade_house,winter,27.5,26.6,0.035,880.7,19.45,904,99.5,31.5,57,moderate_stress
php_01816,pothos,shade_house,spring,71.6,71.1,2.454,692.9,18.5,815,76.8,24.6,48,high_stress
php_01817,aloe_vera,arid_garden,spring,67.3,13.6,1.984,397.2,18.7,665,65.3,9,51,high_stress
php_01818,snake_plant,shade_house,summer,46.5,23.3,2.438,605.8,20.35,334,27.4,24.4,58,moderate_stress
php_01819,aloe_vera,arid_garden,autumn,67,53.8,1.758,632,18.32,367,96.7,28,56,moderate_stress
php_01820,basil,garden,monsoon,34.5,73.8,2.35,599.3,20.83,870,84.8,14.4,68,moderate_stress
php_01821,tomato,greenhouse,spring,58,39.2,0.51,549.5,19.15,359,81.1,12.2,61,moderate_stress
php_01822,aloe_vera,arid_garden,summer,89.6,16,1.919,562.6,19.28,232,27.5,23.5,47,high_stress
php_01823,pothos,indoor,summer,35.2,64.3,0.842,607.2,19.78,944,92.9,34.8,58,moderate_stress
php_01824,basil,greenhouse,spring,88,85.6,1.253,913.6,19,71,90.7,29.2,52,high_stress
php_01825,rose,greenhouse,summer,89.9,21.5,1.271,1129.3,19.9,664,43.8,24.6,56,moderate_stress
php_01826,pothos,indoor,spring,53.7,77,0.386,427.2,18.33,844,99.3,21.6,60,moderate_stress
php_01827,lettuce,greenhouse,winter,64.5,81.9,2.103,968.5,20.61,370,98.8,21.8,71,moderate_stress
php_01828,mint,greenhouse,summer,73,83.5,0.233,789.6,18.44,575,85.8,15.3,78,moderate_stress
php_01829,tomato,greenhouse,monsoon,38.8,14.1,0.216,1054.2,18.25,145,96,22,42,high_stress
php_01830,rose,greenhouse,winter,76.5,74.2,2.446,401.4,21.47,373,73,11.6,61,moderate_stress
php_01831,basil,indoor,monsoon,61.9,44.9,0.243,869.4,18.37,1009,52.7,11.1,64,moderate_stress
php_01832,basil,garden,winter,39,29.9,0.679,427.5,18.93,835,62.4,30.2,69,moderate_stress
php_01833,pothos,shade_house,autumn,26.7,64.4,2.166,734.2,20.03,479,75.5,8.5,49,high_stress
php_01834,tomato,garden,spring,45.3,63.1,0.758,1014.7,19.91,238,67.2,29.3,78,moderate_stress
php_01835,lettuce,greenhouse,summer,31.5,46.8,0.316,697,20.3,853,75.6,29.8,70,moderate_stress
php_01836,basil,garden,spring,84.9,31,2.259,556.9,20.16,502,29.7,16.3,52,high_stress
php_01837,pothos,shade_house,monsoon,55.7,44.6,1.278,633.8,18.79,427,89.9,29.8,83,healthy
php_01838,mint,garden,winter,57.8,35.1,1.495,767.3,20.76,46,24.8,16.7,45,high_stress
php_01839,basil,greenhouse,monsoon,53.9,85.9,0.701,634.2,19.2,413,85.9,33.2,58,moderate_stress
php_01840,snake_plant,indoor,winter,60.8,85.6,0.898,998.9,20.73,367,27.7,23.5,34,high_stress
php_01841,pothos,indoor,spring,54.9,56.7,1.518,755.2,21.13,746,52.4,36.5,59,moderate_stress
php_01842,mint,greenhouse,spring,56.4,77.4,2.32,1132,19.62,513,47.1,15.1,66,moderate_stress
php_01843,basil,indoor,autumn,57,59.3,1.068,1062.7,18.74,672,54.7,37.9,54,high_stress
php_01844,basil,garden,summer,30,80.3,1.737,1069,20.4,309,63,12.8,53,high_stress
php_01845,mint,greenhouse,spring,66.4,17.4,2.127,1040.2,19.33,144,95.7,17.1,38,high_stress
php_01846,pothos,shade_house,monsoon,81.9,38.7,0.352,517.3,19.33,417,89.5,28.2,89,healthy
php_01847,aloe_vera,arid_garden,spring,70.7,86.2,0.346,1125.1,19.31,38,20.6,14.9,1,high_stress
php_01848,aloe_vera,arid_garden,autumn,40.3,30.2,2.112,899.2,19.08,226,43.4,18.9,59,moderate_stress
php_01849,snake_plant,indoor,spring,85.4,62.8,0.591,852.8,19.95,194,27.9,11,40,high_stress
php_01850,pothos,indoor,summer,45.5,17.1,0.131,1109.6,19.05,515,56.3,35.1,49,high_stress
php_01851,basil,indoor,spring,67.3,10.9,2.194,967.6,20.21,250,24.7,22.7,22,high_stress
php_01852,mint,indoor,spring,33.3,73.9,2.015,920.8,19.04,970,33.2,13.9,44,high_stress
php_01853,pothos,indoor,autumn,38.7,51.3,0.608,1221.9,19.73,297,67.2,31.7,83,healthy
php_01854,aloe_vera,arid_garden,autumn,51.8,26.4,1.594,995.5,19.82,495,55.3,33.9,80,healthy
php_01855,basil,indoor,autumn,77.9,53.4,0.469,1222.4,18.68,347,45.9,10.8,48,high_stress
php_01856,pothos,shade_house,spring,29.7,58.2,2.066,426.6,20.66,310,27.8,9.7,41,high_stress
php_01857,rose,greenhouse,monsoon,38.9,50.7,0.061,643.9,21.1,608,56.7,20.1,99,healthy
php_01858,snake_plant,indoor,monsoon,32.5,73,0.537,1004.8,20.26,907,93.3,24.2,62,moderate_stress
php_01859,basil,garden,spring,33,66.3,2.194,650.5,18.73,585,95.6,12.3,60,moderate_stress
php_01860,aloe_vera,indoor,monsoon,39.4,24.8,1.48,733.7,21.33,811,49.2,11.9,72,moderate_stress
php_01861,snake_plant,indoor,winter,87.6,86.9,1.481,1004.7,21.15,972,39.8,37.4,3,high_stress
php_01862,basil,garden,monsoon,69.9,69,1.587,512.6,18.77,114,91.1,20.6,69,moderate_stress
php_01863,tomato,greenhouse,autumn,85.5,21.9,0.528,1143.6,20.22,389,72.6,37.1,53,high_stress
php_01864,mint,greenhouse,spring,39,41.9,1.039,986,21.07,842,80.5,32.6,63,moderate_stress
php_01865,rose,garden,winter,52.8,56.6,0.021,622.7,20.61,871,34.7,8.2,72,moderate_stress
php_01866,tomato,garden,summer,30,73,1.172,601.9,19.17,194,58,35.7,54,high_stress
php_01867,tomato,greenhouse,summer,37.6,88.8,0.232,767.2,21.15,271,98.6,25.4,68,moderate_stress
php_01868,lettuce,greenhouse,monsoon,89.1,34.2,1.058,396.4,21.46,466,81.1,13.2,79,moderate_stress
php_01869,rose,greenhouse,summer,62.1,50.7,1.419,1091,19.43,348,49.9,33.9,57,moderate_stress
php_01870,tomato,garden,spring,93.2,38.9,0.486,786.3,19.73,919,27.4,33.4,55,moderate_stress
php_01871,snake_plant,indoor,autumn,78.3,53.1,0.642,602.8,19.89,782,52.5,10.6,59,moderate_stress
php_01872,mint,greenhouse,summer,36.1,24.4,1.854,489.5,21.32,386,82,18.1,61,moderate_stress
php_01873,basil,garden,spring,67,20.6,2.474,1240,19.09,939,98.9,15.6,34,high_stress
php_01874,lettuce,greenhouse,autumn,42.7,56.7,0.961,332.1,18.76,683,71.3,31.6,64,moderate_stress
php_01875,aloe_vera,indoor,spring,71.3,50.9,1.134,550.3,20.78,459,66.1,12.3,66,moderate_stress
php_01876,rose,garden,summer,43,45.8,1.715,904.1,19.01,895,40.3,37.5,44,high_stress
php_01877,tomato,greenhouse,winter,28,19.4,1.509,1220.1,18.27,650,55.4,27.3,32,high_stress
php_01878,tomato,greenhouse,winter,71,19.7,2.234,501.2,20.16,416,75.9,26,54,high_stress
php_01879,lettuce,hydroponic,summer,85.8,71.4,1.596,651,19.88,732,58.6,19.6,89,healthy
php_01880,snake_plant,indoor,monsoon,84.9,55.2,2.369,715.7,21.25,812,94.5,30.3,51,high_stress
php_01881,aloe_vera,arid_garden,winter,31.3,32.6,1.342,1063.7,18.43,843,67.9,29,67,moderate_stress
php_01882,mint,garden,autumn,68,29,0.117,353.4,19.19,539,75.7,32.4,63,moderate_stress
php_01883,tomato,greenhouse,summer,30,33.8,0.393,569.4,20.45,892,71.8,34.1,77,moderate_stress
php_01884,snake_plant,shade_house,summer,64.9,9.7,1.954,679,19.01,406,99.4,28,66,moderate_stress
php_01885,mint,greenhouse,spring,60.5,55.1,2.253,1088.3,19.42,213,95.2,29.7,61,moderate_stress
php_01886,lettuce,hydroponic,summer,83.1,60.5,2.065,828.8,21.26,904,29.4,10.8,60,moderate_stress
php_01887,lettuce,hydroponic,autumn,43.4,28,2.339,916.2,18.72,1011,45.2,23.3,35,high_stress
php_01888,aloe_vera,indoor,summer,69.2,26,0.484,870.4,19.49,340,41.2,26.8,80,healthy
php_01889,rose,garden,summer,43.3,86.2,2.456,458.4,18.51,692,81.2,10.9,46,high_stress
php_01890,tomato,greenhouse,winter,26.8,42,0.143,550.6,21.07,733,74.6,27.4,91,healthy
php_01891,tomato,greenhouse,summer,61.2,63.7,1.664,890.7,19.34,890,70.7,23.1,85,healthy
php_01892,mint,indoor,winter,69.2,46.5,0.32,1090.3,18.67,613,52.2,31.7,60,moderate_stress
php_01893,pothos,indoor,winter,37.7,42.3,1.065,348.6,19.26,426,49.7,29.3,78,moderate_stress
php_01894,aloe_vera,arid_garden,monsoon,63.7,11.8,1.499,827.3,21.4,540,62.3,28.7,86,healthy
php_01895,snake_plant,shade_house,spring,68.7,65,2.484,523.2,21.18,982,87.9,31.8,40,high_stress
php_01896,snake_plant,indoor,summer,37.9,80.9,1.637,346.1,20.1,499,26.4,8.8,14,high_stress
php_01897,pothos,shade_house,winter,72,79.4,1.065,665.6,20.52,673,39.7,20,52,high_stress
php_01898,pothos,shade_house,spring,39.1,31.6,1.33,535.5,18.87,82,52.8,34.2,64,moderate_stress
php_01899,snake_plant,indoor,autumn,80.2,29.6,1.768,1077.6,19.56,350,59,22.6,71,moderate_stress
php_01900,basil,indoor,monsoon,66.6,36.9,0.395,934,20.63,474,33.9,19.1,82,healthy
php_01901,pothos,shade_house,summer,54.5,15,2.276,451,18.79,770,40.3,20.1,37,high_stress
php_01902,pothos,indoor,winter,77.7,17.4,0.849,1122.1,19.42,288,89.8,29.4,61,moderate_stress
php_01903,rose,greenhouse,spring,47.7,23.5,2.308,853.7,18.47,577,63.6,16.8,50,high_stress
php_01904,snake_plant,indoor,winter,66.8,42.8,1.304,562.2,19.34,162,96.1,21.1,83,healthy
php_01905,tomato,garden,winter,27.4,59.8,1.83,1043.7,20.32,59,85.6,31.2,64,moderate_stress
php_01906,aloe_vera,indoor,spring,79.7,62.7,0.258,566.8,20.75,210,56.3,9.2,47,high_stress
php_01907,mint,greenhouse,autumn,47,11.7,0.687,1110.1,19.57,736,74.1,37.1,27,high_stress
php_01908,pothos,indoor,monsoon,25.4,32.4,0.799,1032.9,19.75,267,40.7,34.4,63,moderate_stress
php_01909,mint,garden,monsoon,77.1,75.4,2.13,962.3,20.3,803,29.8,32.8,45,high_stress
php_01910,aloe_vera,indoor,autumn,44.1,22.7,1.714,1145.1,21.21,942,88.7,20.9,82,healthy
php_01911,tomato,garden,spring,48.5,17.4,0.25,946.3,21.24,307,50.4,30.6,61,moderate_stress
php_01912,lettuce,greenhouse,winter,51.6,68.4,0.002,365.1,18.91,516,77,32.2,66,moderate_stress
php_01913,mint,greenhouse,winter,36,60.8,1.326,908,18.35,183,42.2,25.3,54,high_stress
php_01914,aloe_vera,arid_garden,autumn,46.8,83.9,2.298,630,18.79,585,32.5,27.3,10,high_stress
php_01915,tomato,greenhouse,monsoon,34.3,34.6,1.57,465.3,20.76,112,34.8,32,42,high_stress
php_01916,pothos,indoor,winter,79.2,8.7,0.195,556.8,19.58,597,90.4,15.2,61,moderate_stress
php_01917,mint,greenhouse,winter,81.9,65.4,1.283,486.4,20.75,162,62.1,13.5,81,healthy
php_01918,snake_plant,shade_house,winter,81.6,20.4,1.983,975.3,19.95,147,96.9,10,63,moderate_stress
php_01919,tomato,garden,winter,45.2,23.5,0.417,1176.3,19.97,262,87.5,26.8,63,moderate_stress
php_01920,pothos,indoor,autumn,52.8,75.4,0.786,627.9,19.29,93,57.6,24.1,73,moderate_stress
php_01921,pothos,indoor,summer,27,19.9,0.544,450.6,19.65,474,54.2,19.3,77,moderate_stress
php_01922,basil,garden,monsoon,38,9.1,1.607,437.4,18.78,502,70,12.1,34,high_stress
php_01923,tomato,garden,winter,90.4,68.4,0.729,877,20.87,97,61,24.2,81,healthy
php_01924,mint,indoor,spring,43.4,29.9,2.281,702.2,19.21,407,61.7,32.9,47,high_stress
php_01925,basil,garden,monsoon,54.8,59,2.307,343.7,18.41,547,22.7,35,28,high_stress
php_01926,snake_plant,indoor,winter,25.2,50.5,0.835,418.5,19.14,341,53.6,32,70,moderate_stress
php_01927,pothos,shade_house,autumn,56.5,45.6,0.077,496.1,21.31,112,95.5,10.2,82,healthy
php_01928,snake_plant,shade_house,autumn,89.2,69.5,1.75,570.5,19.81,730,67.2,22.3,42,high_stress
php_01929,snake_plant,shade_house,winter,77.5,24.5,2.387,740.7,20.67,435,27.4,36.3,41,high_stress
php_01930,pothos,shade_house,winter,74.2,45.6,1.134,348.4,20.35,82,78.4,35.7,76,moderate_stress
php_01931,tomato,greenhouse,winter,31.5,27.6,0.139,815.9,20.56,898,73.8,21.2,82,healthy
php_01932,mint,garden,spring,36.2,84.5,0.797,1012.7,19.83,953,94.8,22.4,80,healthy
php_01933,pothos,shade_house,autumn,60.2,34,2.189,891.7,19.43,756,37.9,25.8,57,moderate_stress
php_01934,mint,greenhouse,monsoon,47.5,36.7,1.236,847.4,19.49,814,39,30.8,47,high_stress
php_01935,pothos,shade_house,autumn,75.9,32.3,2.163,1034.9,18.3,103,36.3,36.5,23,high_stress
php_01936,lettuce,greenhouse,spring,68.4,63,1.027,520.1,18.58,618,76.6,36.1,57,moderate_stress
php_01937,lettuce,hydroponic,autumn,67.2,65.9,1.674,964,19.12,642,29.1,15.5,56,moderate_stress
php_01938,lettuce,hydroponic,autumn,31.1,38.2,0.114,449,20.29,266,28.9,18.8,63,moderate_stress
php_01939,aloe_vera,arid_garden,monsoon,63.3,17.9,2.441,1009.8,20.15,315,35.8,21.9,56,moderate_stress
php_01940,rose,greenhouse,spring,65.1,85.6,2.019,1218.5,21.45,838,31,22.1,43,high_stress
php_01941,basil,greenhouse,spring,34.4,36.1,2.328,604.7,21.35,658,75.6,10.6,47,high_stress
php_01942,mint,indoor,winter,37.4,31.7,2.444,601.7,18.86,684,35.1,8.9,23,high_stress
php_01943,tomato,greenhouse,summer,72.5,41.3,0.273,738.7,20.16,61,72.9,32.5,73,moderate_stress
php_01944,rose,garden,summer,62.8,74.5,1.79,990.3,19.14,262,77.8,28.2,60,moderate_stress
php_01945,snake_plant,indoor,winter,92.3,39.2,0.134,1183.3,20.6,753,47.5,22.2,71,moderate_stress
php_01946,aloe_vera,indoor,summer,52.5,42.8,1.575,552.3,19.17,831,33.7,30.8,62,moderate_stress
php_01947,lettuce,hydroponic,winter,90.4,89.7,0.939,763.1,19.58,697,30.6,16.2,58,moderate_stress
php_01948,pothos,shade_house,spring,26.2,34.4,2.265,1237,19.59,976,53,24.2,51,high_stress
php_01949,rose,garden,monsoon,61.5,14.9,1.038,674,19.69,199,24.8,20.3,36,high_stress
php_01950,mint,greenhouse,winter,83.4,54,0.002,507.7,18.85,885,84.6,27.6,77,moderate_stress
php_01951,basil,indoor,spring,59.2,75,1.167,730.5,19.23,386,89.7,36.3,57,moderate_stress
php_01952,aloe_vera,indoor,winter,33.9,47.1,2.249,841.8,20.56,490,84,35.1,72,moderate_stress
php_01953,mint,garden,autumn,52.1,71.4,1.416,498.4,18.82,506,72.5,37.6,60,moderate_stress
php_01954,mint,indoor,spring,67.8,81.2,2.331,1118.1,21.31,392,26.4,19.4,48,high_stress
php_01955,pothos,shade_house,winter,61.8,74.6,2.101,717.1,18.45,992,23.3,15.1,17,high_stress
php_01956,lettuce,hydroponic,spring,49.8,20.6,0.391,1172.2,18.49,620,44.5,34.3,22,high_stress
php_01957,tomato,greenhouse,autumn,28.2,70,1.047,407.8,21.18,397,95.7,31.8,79,moderate_stress
php_01958,mint,greenhouse,autumn,59.4,87.2,0.747,1118.8,18.25,193,51.7,26.3,62,moderate_stress
php_01959,tomato,garden,spring,93.4,80.8,2.271,710,20.69,68,92.2,16.9,49,high_stress
php_01960,mint,greenhouse,autumn,39.2,12.2,0.656,962.2,20.69,471,49.7,16.7,52,high_stress
php_01961,tomato,garden,winter,62.3,29.7,1.079,725.7,18.66,708,94.7,19.3,68,moderate_stress
php_01962,rose,greenhouse,monsoon,68,58.2,0.485,493.2,18.31,372,81.8,21.3,79,moderate_stress
php_01963,aloe_vera,indoor,winter,39.7,76.9,0.56,1010.1,19.28,726,99.9,20.8,51,high_stress
php_01964,tomato,greenhouse,spring,85.9,58.6,0.291,395.1,21.19,345,70.8,11.7,71,moderate_stress
php_01965,aloe_vera,arid_garden,spring,37.7,40.7,1.997,910.8,20.61,360,99.8,28.1,73,moderate_stress
php_01966,basil,garden,winter,38.6,80.6,0.3,875.2,19.62,195,21.9,33.6,38,high_stress
php_01967,tomato,greenhouse,spring,69.6,32.9,1.674,794.1,19.47,654,47.3,24.4,62,moderate_stress
php_01968,mint,garden,spring,25.1,89.6,0.299,585.8,19.52,692,30.6,36.5,41,high_stress
php_01969,mint,greenhouse,summer,41.3,12.8,1.596,878.7,19.7,260,26.4,20.9,23,high_stress
php_01970,rose,garden,spring,36.3,8.1,0.432,431.4,18.71,35,95.9,11.6,40,high_stress
php_01971,rose,greenhouse,winter,61.4,63.7,1.611,357.3,20.93,988,67.9,26.5,84,healthy
php_01972,lettuce,hydroponic,winter,42.9,86.8,0.901,1223.5,19.66,55,58.1,19.2,65,moderate_stress
php_01973,mint,indoor,spring,65.3,80.4,0.444,485,20.68,267,89.9,28.2,96,healthy
php_01974,lettuce,hydroponic,autumn,87,30.6,0.575,703.9,19.35,318,61.7,16.2,66,moderate_stress
php_01975,tomato,garden,monsoon,64.5,14.5,0.63,596.1,20.02,295,43,10.2,37,high_stress
php_01976,snake_plant,shade_house,spring,33.9,77.8,2.008,974,19.14,974,23.7,21.8,4,high_stress
php_01977,snake_plant,indoor,autumn,55.4,23.5,2.356,847.6,19.5,123,20.9,11.8,45,high_stress
php_01978,snake_plant,indoor,winter,86.5,12.8,0.352,573,18.34,464,26,23.8,50,high_stress
php_01979,lettuce,hydroponic,spring,70.5,29.3,1.216,650.6,18.63,465,96.1,16.3,65,moderate_stress
php_01980,snake_plant,indoor,monsoon,62.6,50.1,1.191,642.3,21.18,976,34.1,13.4,47,high_stress
php_01981,tomato,greenhouse,summer,26.7,82.4,2.359,1069.1,18.79,377,40.1,27.4,27,high_stress
php_01982,basil,indoor,summer,55.7,63.2,2.274,339,20.94,814,59.3,29.6,79,moderate_stress
php_01983,lettuce,greenhouse,winter,61,53.8,1.055,1066.6,19.85,695,48.7,36.4,49,high_stress
php_01984,aloe_vera,arid_garden,winter,65.9,27.3,1.65,815,20.47,470,47.2,33.3,77,moderate_stress
php_01985,mint,indoor,monsoon,42.5,50.6,2.161,479.6,20.22,345,73,28,82,healthy
php_01986,pothos,shade_house,summer,48.9,37.3,2.217,1205.4,20.07,582,50.7,30.3,61,moderate_stress
php_01987,snake_plant,shade_house,monsoon,54.8,76.7,0.998,518.8,20.4,402,74.4,25.8,68,moderate_stress
php_01988,lettuce,greenhouse,autumn,38.2,64.1,0.176,423,18.64,686,47.6,24.2,73,moderate_stress
php_01989,tomato,garden,spring,54.4,89.7,0.625,878.7,20.19,1022,85.5,27,79,moderate_stress
php_01990,basil,garden,spring,64.4,23.9,2.386,1081.1,18.4,770,43.6,37.9,15,high_stress
php_01991,rose,garden,winter,86.2,41.8,0.531,812.9,19.4,159,74.9,36.7,66,moderate_stress
php_01992,snake_plant,indoor,autumn,79.3,77.3,0.131,823.8,19.93,645,60.7,25.3,60,moderate_stress
php_01993,rose,greenhouse,winter,88.2,68.6,1.728,498.6,18.7,57,98.4,21.3,58,moderate_stress
php_01994,pothos,shade_house,monsoon,91,12.3,1.787,503,20.66,136,89.8,32.1,50,high_stress
php_01995,aloe_vera,indoor,spring,46.1,89.8,0.746,847.9,20.73,634,94,21.4,53,high_stress
php_01996,lettuce,hydroponic,summer,27.5,86.5,1.906,684.1,20.25,69,88.7,35.4,37,high_stress
php_01997,mint,greenhouse,spring,83.7,49.6,0.04,846.2,18.26,629,42.7,34.3,53,high_stress
php_01998,rose,garden,monsoon,87.3,51.2,1.693,1198.2,19.46,96,25.1,33.8,28,high_stress
php_01999,rose,garden,spring,73.5,60.3,2.305,699.1,18.75,547,93.5,25.4,69,moderate_stress
